label,attack_type,window_start_time,window_end_time,n_messages,n_emergency,alert_frequency_per_hour,normal_emergency_ratio,inter_alert_interval_mean,inter_interval_variance,burst_score,topic_diversity,time_sin,time_cos,payload_entropy,consecutive_emergency_count,alert_rate_acceleration,regularity_coefficient,temporal_clustering_score
1,normal,2026-03-17T19:32:31+00:00,2026-03-17T20:32:31+00:00,13,13,13.0,0.0,0.027901052497327328,1.8489355583873901e-06,13.0,1.0,-0.8265897491271886,0.5628049276950685,4.4198812632462,1.0,-13.0,20.519165712840724,1.0
1,normal,2026-03-17T19:42:31+00:00,2026-03-17T20:42:31+00:00,13,13,13.0,0.0,0.027901052497327328,1.8489355583873901e-06,13.0,1.0,-0.8265897491271886,0.5628049276950685,4.4198812632462,1.0,-13.0,20.519165712840724,1.0
1,normal,2026-03-17T19:52:31+00:00,2026-03-17T20:52:31+00:00,13,13,13.0,0.0,0.027901052497327328,1.8489355583873901e-06,13.0,1.0,-0.8265897491271886,0.5628049276950685,4.4198812632462,1.0,-13.0,20.519165712840724,1.0
1,normal,2026-03-17T20:02:31+00:00,2026-03-17T21:02:31+00:00,13,13,13.0,0.0,0.027901052497327328,1.8489355583873901e-06,13.0,1.0,-0.8265897491271886,0.5628049276950685,4.4198812632462,1.0,-13.0,20.519165712840724,1.0
1,normal,2026-03-17T20:12:31+00:00,2026-03-17T21:12:31+00:00,13,13,13.0,0.0,0.027901052497327328,1.8489355583873901e-06,13.0,1.0,-0.8265897491271886,0.5628049276950685,4.4198812632462,1.0,-13.0,20.519165712840724,1.0
1,normal,2026-03-17T21:22:31+00:00,2026-03-17T22:22:31+00:00,290,0,0.0,290.0,0.02739309079267762,0.0,0.0,0.0,-0.45009844103743624,0.8929789434111364,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-03-17T21:32:31+00:00,2026-03-17T22:32:31+00:00,596,0,0.0,596.0,0.02739309079267762,0.0,0.0,0.0,-0.45009844103743624,0.8929789434111364,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-03-17T21:42:31+00:00,2026-03-17T22:42:31+00:00,902,0,0.0,902.0,0.02739309079267762,0.0,0.0,0.0,-0.45009844103743624,0.8929789434111364,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-03-17T21:52:31+00:00,2026-03-17T22:52:31+00:00,1208,0,0.0,1208.0,0.02739309079267762,0.0,0.0,0.0,-0.45009844103743624,0.8929789434111364,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-03-17T22:02:31+00:00,2026-03-17T23:02:31+00:00,1515,0,0.0,1515.0,0.02739309079267762,0.0,0.0,0.0,-0.45009844103743624,0.8929789434111364,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-03-17T22:12:31+00:00,2026-03-17T23:12:31+00:00,1825,0,0.0,1825.0,0.02739309079267762,0.0,0.0,0.0,-0.45009844103743624,0.8929789434111364,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-03-17T22:22:31+00:00,2026-03-17T23:22:31+00:00,1842,0,0.0,1842.0,0.02739309079267762,0.0,0.0,0.0,-0.4146932426562393,0.9099612708765431,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-03-17T22:32:31+00:00,2026-03-17T23:32:31+00:00,1843,0,0.0,1843.0,0.02739309079267762,0.0,0.0,0.0,-0.37460659341591235,0.9271838545667873,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-03-17T22:42:31+00:00,2026-03-17T23:42:31+00:00,1844,0,0.0,1844.0,0.02739309079267762,0.0,0.0,0.0,-0.3338068592337721,0.942641491092178,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-03-17T22:52:31+00:00,2026-03-17T23:52:31+00:00,1846,0,0.0,1846.0,0.02739309079267762,0.0,0.0,0.0,-0.29237170472273627,0.9563047559630357,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-03-17T23:02:31+00:00,2026-03-18T00:02:31+00:00,1848,0,0.0,1848.0,0.02739309079267762,0.0,0.0,0.0,-0.250380004054441,0.9681476403781079,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-03-17T23:12:31+00:00,2026-03-18T00:12:31+00:00,1848,0,0.0,1848.0,0.02739309079267762,0.0,0.0,0.0,-0.20791169081775987,0.9781476007338056,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-03-17T23:22:31+00:00,2026-03-18T00:22:31+00:00,1848,0,0.0,1848.0,0.02739309079267762,0.0,0.0,0.0,-0.16504760586067735,0.9862856015372314,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-03-17T23:32:31+00:00,2026-03-18T00:32:31+00:00,1846,0,0.0,1846.0,0.02739309079267762,0.0,0.0,0.0,-0.12186934340514723,0.9925461516413221,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-03-17T23:42:31+00:00,2026-03-18T00:42:31+00:00,1601,0,0.0,1601.0,0.02739309079267762,0.0,0.0,0.0,-0.07845909572784562,0.996917333733128,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-03-17T23:52:31+00:00,2026-03-18T00:52:31+00:00,1293,0,0.0,1293.0,0.02739309079267762,0.0,0.0,0.0,-0.03489949670250171,0.9993908270190957,0.0,0.0,0.0,11.409203737861283,1.0
1,normal,2026-03-18T00:02:31+00:00,2026-03-18T01:02:31+00:00,984,0,0.0,984.0,0.02739309079267762,0.0,0.0,0.0,0.008726535498373935,0.9993908270190957,0.0,0.0,0.0,11.409203737861283,1.0
